NC_002695.2	188927	231456	1	1	0	0	1	15
NC_002695.2	189113	231559	1	1	0	0	1	12
NC_002695.2	189156	231331	1	1	0	0	1	16
NC_002695.2	189206	231662	2	2	0	0	1	18
NC_002695.2	189546	227686	1	1	0	0	1	13
NC_002695.2	189752	229557	1	1	0	1	0	14
NC_002695.2	189777	230622	2	2	0	0	1	12
NC_002695.2	189782	231927	1	1	0	0	1	16
NC_002695.2	190470	227934	1	1	0	0	1	12
NC_002695.2	190913	231871	1	1	0	0	1	22
NC_002695.2	191177	231043	1	1	0	0	1	17
NC_002695.2	191177	231744	1	1	0	0	1	19
NC_002695.2	191841	229431	2	2	0	0	1	15
NC_002695.2	192106	230355	1	1	0	0	1	19
NC_002695.2	192448	229530	2	2	0	0	1	15
NC_002695.2	192516	231801	2	2	0	0	1	12
NC_002695.2	193352	230722	1	1	0	1	0	22
NC_002695.2	193352	231121	1	1	0	1	0	25
NC_002695.2	193400	230432	1	1	0	0	1	12
NC_002695.2	193679	228360	1	1	0	0	1	13
NC_002695.2	193716	232132	2	2	0	0	1	15
NC_002695.2	193790	231725	2	2	0	0	11	12
NC_002695.2	193847	232081	1	1	0	0	1	14
NC_002695.2	193895	230075	2	2	0	1	0	14
NC_002695.2	193899	232081	1	1	0	0	1	14
NC_002695.2	194231	231152	2	2	0	1	2	15
NC_002695.2	194243	251169	1	1	0	0	2	15
NC_002695.2	194246	209708	1	1	0	0	1	14
NC_002695.2	194550	232132	2	2	0	1	0	19
NC_002695.2	194603	228249	2	2	0	2	0	12
NC_002695.2	194603	232132	2	2	0	6	0	12
NC_002695.2	194606	227776	1	1	0	0	1	12
NC_002695.2	194606	231624	1	1	0	0	1	17
NC_002695.2	194770	231919	2	2	0	0	1	12
NC_002695.2	194839	230567	1	1	0	1	0	12
NC_002695.2	194899	229891	1	1	0	1	0	15
NC_002695.2	194899	229895	1	1	0	1	0	15
NC_002695.2	194899	231826	1	1	0	1	1	15
NC_002695.2	194932	231848	1	1	0	0	1	13
NC_002695.2	195214	231088	2	2	0	1	0	13
NC_002695.2	195484	227807	1	1	0	1	0	15
NC_002695.2	195519	227366	2	2	0	0	1	15
NC_002695.2	195526	230962	1	1	0	0	3	21
NC_002695.2	195594	230962	1	1	0	0	1	18
NC_002695.2	195819	228208	1	1	0	0	1	14
NC_002695.2	195840	229295	1	1	0	0	1	17
NC_002695.2	195840	230670	1	1	0	0	1	17
NC_002695.2	195840	231848	1	1	0	0	1	18
NC_002695.2	195945	231765	2	2	0	0	1	12
NC_002695.2	195953	230622	2	2	0	0	1	19
NC_002695.2	196242	232120	2	2	0	1	0	12
NC_002695.2	196423	228392	1	1	0	1	0	12
NC_002695.2	196481	230895	2	2	0	0	1	12
NC_002695.2	196553	211955	2	2	0	0	1	20
NC_002695.2	196631	209708	1	1	0	0	1	14
NC_002695.2	196739	230262	2	2	0	0	1	14
NC_002695.2	196809	231755	2	2	0	1	0	17
NC_002695.2	197119	231680	2	2	0	0	1	20
NC_002695.2	197169	227850	1	1	0	0	1	14
NC_002695.2	198006	231209	1	1	0	0	1	12
NC_002695.2	198027	231722	1	1	0	0	1	22
NC_002695.2	198184	229433	2	2	0	0	1	13
NC_002695.2	198193	229373	1	1	0	0	1	15
NC_002695.2	198272	231747	2	2	0	0	1	14
NC_002695.2	198367	229957	2	2	0	0	1	24
NC_002695.2	198469	232145	2	2	0	0	9	12
NC_002695.2	198679	229503	2	2	0	0	1	18
NC_002695.2	198710	231890	1	1	0	3	0	28
NC_002695.2	198746	291261	2	2	0	19	20	16
NC_002695.2	198788	227626	1	1	0	4	11	13
NC_002695.2	198788	229924	1	1	0	0	1	13
NC_002695.2	198788	230731	1	1	0	0	1	13
NC_002695.2	198943	231191	1	1	0	0	1	18
NC_002695.2	199015	227768	1	1	0	1	1	17
NC_002695.2	199015	231722	1	1	0	1	0	16
NC_002695.2	199015	231729	1	1	0	1	1	17
NC_002695.2	199157	230075	2	2	0	1	0	12
NC_002695.2	199199	231204	1	1	0	0	1	14
NC_002695.2	199432	230327	1	1	0	1	3	12
NC_002695.2	199502	229780	1	1	0	0	1	14
NC_002695.2	199862	231722	1	1	0	0	1	12
NC_002695.2	199886	231824	1	1	0	0	1	16
NC_002695.2	200006	229874	1	1	0	0	1	33
NC_002695.2	200278	228279	1	1	0	1	0	17
NC_002695.2	200278	229356	1	1	0	1	0	17
NC_002695.2	200278	229969	1	1	0	1	0	17
NC_002695.2	200278	230567	1	1	0	1	0	17
NC_002695.2	200278	230708	1	1	0	1	0	17
NC_002695.2	200278	230742	1	1	0	0	1	17
NC_002695.2	200278	232101	1	1	0	1	0	18
NC_002695.2	200563	231866	1	1	0	0	1	12
NC_002695.2	200563	231871	1	1	0	0	28	13
NC_002695.2	200566	231167	2	2	0	0	1	14
NC_002695.2	200649	230394	2	2	0	0	1	15
NC_002695.2	200667	231337	2	2	0	1	0	12
NC_002695.2	200667	232120	2	2	0	1	0	22
NC_002695.2	200680	227496	1	1	0	0	1	14
NC_002695.2	200962	231680	2	2	0	1	0	14
NC_002695.2	201028	201072	2	2	0	1	0	37
NC_002695.2	201073	229545	2	2	0	0	1	16
NC_002695.2	201341	231840	1	1	0	0	21	14
NC_002695.2	201732	230295	1	1	0	0	1	12
NC_002695.2	202074	227098	2	2	0	1	0	17
NC_002695.2	202131	231801	2	2	0	1	0	13
NC_002695.2	202173	229920	1	1	0	1	0	17
NC_002695.2	202210	230189	1	1	0	0	1	14
NC_002695.2	202517	227285	2	2	0	1	0	12
NC_002695.2	202564	229363	1	1	0	1	0	12
NC_002695.2	202739	232115	2	2	0	2	0	30
NC_002695.2	202894	231161	2	2	0	0	1	13
NC_002695.2	202899	232136	1	1	0	0	1	14
NC_002695.2	203023	231871	1	1	0	1	0	12
NC_002695.2	203160	228026	2	2	0	1	0	13
NC_002695.2	203473	227623	1	1	0	0	1	13
NC_002695.2	203473	232139	1	1	0	0	1	15
NC_002695.2	203603	230141	1	1	0	0	2	12
NC_002695.2	203603	231752	1	1	0	0	1	16
NC_002695.2	203699	227638	2	2	0	1	0	18
NC_002695.2	203834	230662	1	1	0	1	0	36
NC_002695.2	203837	204020	1	1	0	1	0	32
NC_002695.2	203837	229363	1	1	0	3	2	13
NC_002695.2	203837	231191	1	1	0	0	1	13
NC_002695.2	203851	231824	1	1	0	1	0	21
NC_002695.2	203947	231871	1	1	0	1	0	18
NC_002695.2	204021	204122	1	3	0	1	0	32
NC_002695.2	204181	204360	1	1	0	1	0	13
NC_002695.2	204312	230316	1	1	0	0	1	16
NC_002695.2	204363	231095	2	2	0	0	1	13
NC_002695.2	204384	230956	1	1	0	0	1	15
NC_002695.2	204401	280805	1	1	0	0	5	15
NC_002695.2	204401	346793	1	1	0	3	0	14
NC_002695.2	204424	230477	1	1	0	1	0	20
NC_002695.2	204434	230101	1	1	0	0	1	12
NC_002695.2	204514	204618	2	2	0	0	1	19
NC_002695.2	204648	231916	2	2	0	2	0	20
NC_002695.2	204673	231765	2	2	0	1	0	23
NC_002695.2	204702	232120	2	2	0	0	1	15
NC_002695.2	204766	230426	1	1	0	0	11	12
NC_002695.2	204943	229356	1	1	0	1	0	14
NC_002695.2	204982	231725	2	2	0	0	1	14
NC_002695.2	205035	231744	1	1	0	0	1	12
NC_002695.2	205167	229335	1	1	0	0	1	14
NC_002695.2	205337	227277	2	2	0	1	0	20
NC_002695.2	205337	229473	2	2	0	0	1	16
NC_002695.2	205358	205398	1	3	0	1	0	21
NC_002695.2	205697	231295	2	2	0	1	0	36
NC_002695.2	205707	230716	1	1	0	0	1	14
NC_002695.2	205876	230366	1	1	0	0	1	12
NC_002695.2	206114	228521	1	1	0	1	0	15
NC_002695.2	206248	230262	2	2	0	2	0	21
NC_002695.2	206564	227613	2	2	0	2	0	12
NC_002695.2	206853	231900	1	1	0	0	2	13
NC_002695.2	206945	231248	1	1	0	2	0	15
NC_002695.2	207244	231772	2	2	0	0	1	16
NC_002695.2	207487	230962	1	1	0	0	1	20
NC_002695.2	207669	231811	1	1	0	1	0	25
NC_002695.2	207686	230662	1	1	0	0	1	13
NC_002695.2	208031	228041	1	1	0	0	1	18
NC_002695.2	208031	231871	1	1	0	0	1	13
NC_002695.2	208169	227613	2	2	0	1	0	14
NC_002695.2	208241	227623	1	1	0	0	1	13
NC_002695.2	208284	230262	2	2	0	0	1	12
NC_002695.2	208857	227733	2	2	0	0	1	13
NC_002695.2	209164	229361	1	1	0	0	1	14
NC_002695.2	209301	230437	2	2	0	1	0	12
NC_002695.2	209460	227948	1	1	0	1	0	15
NC_002695.2	209740	227642	1	1	0	0	1	12
NC_002695.2	209880	230260	2	2	0	1	0	32
NC_002695.2	210007	227686	1	1	0	0	1	13
NC_002695.2	210105	231121	1	1	0	0	1	12
NC_002695.2	210388	230437	2	2	0	0	1	13
NC_002695.2	210465	230567	1	1	0	1	0	19
NC_002695.2	210537	231826	1	1	0	2	0	14
NC_002695.2	210658	231621	1	1	0	1	0	12
NC_002695.2	210658	231824	1	1	0	0	1	12
NC_002695.2	210658	231900	1	1	0	1	0	12
NC_002695.2	211280	230072	2	2	0	1	0	13
NC_002695.2	211280	231263	2	2	0	0	1	13
NC_002695.2	211289	232115	2	2	0	0	1	12
NC_002695.2	211350	229647	2	2	0	0	1	12
NC_002695.2	211798	230700	2	2	0	0	1	15
NC_002695.2	212326	230177	1	1	0	1	0	12
NC_002695.2	212353	229891	1	1	0	0	1	12
NC_002695.2	212357	229855	2	2	0	0	1	16
NC_002695.2	212441	229885	2	2	0	1	0	12
NC_002695.2	212488	227602	1	1	0	0	20	13
NC_002695.2	212488	231093	1	1	0	1	0	12
NC_002695.2	212491	229891	1	1	0	0	1	13
NC_002695.2	212719	231093	1	1	0	1	0	13
NC_002695.2	212751	227919	2	2	0	0	1	12
NC_002695.2	212887	227677	1	1	0	0	1	12
NC_002695.2	213101	231744	1	1	0	0	1	12
NC_002695.2	213560	230605	1	1	0	0	17	12
NC_002695.2	214706	230625	2	2	0	0	1	12
NC_002695.2	214706	231606	2	2	0	1	0	13
NC_002695.2	214712	227981	2	2	0	1	0	19
NC_002695.2	214840	227752	1	1	0	1	0	12
NC_002695.2	214840	230560	1	1	0	0	3	18
NC_002695.2	215199	231371	1	1	0	0	2	12
NC_002695.2	215275	231525	1	1	0	0	1	12
NC_002695.2	215438	228214	2	2	0	0	1	19
NC_002695.2	215641	231866	1	1	0	1	0	12
NC_002695.2	216008	227686	1	1	0	1	0	12
NC_002695.2	216008	230938	1	1	0	0	1	16
NC_002695.2	216109	228463	1	1	0	0	1	12
NC_002695.2	216169	227650	1	1	0	0	1	13
NC_002695.2	216210	231378	1	1	0	1	0	12
NC_002695.2	216350	231725	2	2	0	1	0	25
NC_002695.2	216404	231752	1	1	0	0	1	16
NC_002695.2	216687	230432	1	1	0	0	1	12
NC_002695.2	216689	231871	1	1	0	0	1	17
NC_002695.2	216798	231371	1	1	0	0	3	16
NC_002695.2	216798	231407	1	1	0	1	0	12
NC_002695.2	216803	231003	2	2	0	0	2	15
NC_002695.2	216824	231144	2	2	0	0	1	12
NC_002695.2	216966	230262	2	2	0	1	2	17
NC_002695.2	217063	231747	2	2	0	0	1	14
NC_002695.2	217069	230235	2	2	0	0	15	12
NC_002695.2	217536	228170	1	1	0	2	0	17
NC_002695.2	217546	229969	1	1	0	1	0	13
NC_002695.2	217675	231677	1	1	0	1	0	14
NC_002695.2	217702	228214	2	2	0	1	0	12
NC_002695.2	217850	232152	1	1	0	0	1	12
NC_002695.2	217861	231009	2	2	0	0	1321	13
NC_002695.2	218265	231404	1	1	0	0	1	13
NC_002695.2	218374	231941	1	1	0	0	1	16
NC_002695.2	218413	231744	1	1	0	0	1	12
NC_002695.2	218413	231866	1	1	0	1	0	12
NC_002695.2	218559	230716	1	1	0	1	0	18
NC_002695.2	218620	231824	1	1	0	0	1	14
NC_002695.2	218705	232115	2	2	0	0	1	13
NC_002695.2	218778	227441	2	2	0	0	1	17
NC_002695.2	218831	230295	1	1	0	0	1	12
NC_002695.2	218922	231468	1	1	0	0	1	14
NC_002695.2	218950	230262	2	2	0	1	0	14
NC_002695.2	218959	227234	2	2	0	0	1	12
NC_002695.2	218959	227424	2	2	0	0	3	12
NC_002695.2	218959	227733	2	2	0	0	2	12
NC_002695.2	218959	228249	2	2	0	0	1	12
NC_002695.2	218959	229347	2	2	0	0	1	12
NC_002695.2	218959	231180	2	2	0	0	1	12
NC_002695.2	218959	231725	2	2	0	0	28	12
NC_002695.2	218959	231772	2	2	0	0	2	12
NC_002695.2	219181	229363	1	1	0	0	1	12
NC_002695.2	219181	230449	1	1	0	0	1	12
NC_002695.2	219181	231561	1	1	0	1	0	12
NC_002695.2	219181	231826	1	1	0	1	0	12
NC_002695.2	219181	231871	1	1	0	2	2	12
NC_002695.2	219181	232081	1	1	0	1	0	12
NC_002695.2	219193	230510	1	1	0	0	3	13
NC_002695.2	219193	231900	1	1	0	0	1	13
NC_002695.2	219200	231890	1	1	0	0	1	18
NC_002695.2	219404	231750	1	1	0	0	1	15
NC_002695.2	219736	231851	2	2	0	0	1	14
NC_002695.2	219753	232079	2	2	0	0	1	14
NC_002695.2	220001	230075	2	2	0	0	25	12
NC_002695.2	220106	229273	2	2	0	0	2	12
NC_002695.2	220162	232115	2	2	0	1	0	17
NC_002695.2	220535	227776	1	1	0	0	1	13
NC_002695.2	220535	232152	1	1	0	0	1	13
NC_002695.2	220656	228521	1	1	0	0	1	13
NC_002695.2	220818	231516	2	2	0	0	3	13
NC_002695.2	221082	231744	1	1	0	0	2	12
NC_002695.2	221180	230260	2	2	0	1	11	16
NC_002695.2	221522	231900	1	1	0	1	0	22
NC_002695.2	221590	228402	1	1	0	1	0	12
NC_002695.2	221930	229347	2	2	0	0	1	13
NC_002695.2	222079	227766	1	1	0	1	0	13
NC_002695.2	222079	229135	1	1	0	1	0	13
NC_002695.2	222079	229361	1	1	0	1	1	13
NC_002695.2	222079	231890	1	1	0	14	4	13
NC_002695.2	222090	227515	1	1	0	1	0	20
NC_002695.2	222090	230087	1	1	0	0	1	13
NC_002695.2	222111	231456	1	1	0	0	1	15
NC_002695.2	222153	231161	2	2	0	0	1	14
NC_002695.2	222344	229952	1	1	0	0	1	16
NC_002695.2	222344	231760	1	1	0	0	1	14
NC_002695.2	222344	231824	1	1	0	0	2	14
NC_002695.2	222654	880330	1	1	0	0	4	12
NC_002695.2	222817	229363	1	1	0	0	1	14
NC_002695.2	223026	231904	2	2	0	1	0	14
