article_id,idf
1503,9.29417463229018
1505,9.29417463229018
1506,9.29417463229018
1507,8.888709524182016
1508,8.195562343622068
1509,9.29417463229018
1510,9.29417463229018
1511,8.888709524182016
1512,8.601027451730232
1513,8.601027451730232
1514,8.601027451730232
1515,9.29417463229018
1516,8.888709524182016
1517,8.601027451730232
1518,8.601027451730232
1520,9.29417463229018
1521,8.601027451730232
1522,9.29417463229018
1523,9.29417463229018
1525,8.195562343622068
1526,9.29417463229018
1527,9.29417463229018
1528,8.888709524182016
1529,8.888709524182016
1530,8.601027451730232
1531,8.601027451730232
1532,8.377883900416023
1533,8.601027451730232
1534,8.888709524182016
1535,8.377883900416023
1536,8.601027451730232
1537,8.601027451730232
1538,8.601027451730232
1539,8.888709524182016
1540,8.888709524182016
1541,8.601027451730232
1542,8.601027451730232
1543,8.377883900416023
1545,8.888709524182016
1546,8.888709524182016
1547,8.888709524182016
1549,8.601027451730232
155,9.29417463229018
1550,8.195562343622068
1551,9.29417463229018
1552,9.29417463229018
1553,9.29417463229018
1554,8.377883900416023
1555,9.29417463229018
1556,8.377883900416023
1557,8.601027451730232
1558,8.377883900416023
1559,8.888709524182016
156,9.29417463229018
1560,9.29417463229018
1561,8.888709524182016
1562,7.9078802711702885
1564,8.888709524182016
1565,9.29417463229018
1566,8.888709524182016
1567,8.888709524182016
1568,8.377883900416023
1569,8.888709524182016
157,9.29417463229018
1570,8.888709524182016
1571,8.377883900416023
1573,8.377883900416023
1574,9.29417463229018
1576,8.601027451730232
1577,8.195562343622068
1579,8.601027451730232
158,9.29417463229018
1580,8.195562343622068
1581,8.888709524182016
1582,8.377883900416023
1584,8.601027451730232
1585,7.9078802711702885
1586,8.888709524182016
1587,8.377883900416023
1588,8.888709524182016
1589,8.601027451730232
1590,9.29417463229018
1591,8.601027451730232
1592,8.601027451730232
1593,8.888709524182016
1595,8.377883900416023
1596,9.29417463229018
1597,8.601027451730232
1598,8.377883900416023
1599,8.888709524182016
16,8.888709524182016
160,9.29417463229018
1600,8.377883900416023
1601,8.888709524182016
1602,8.888709524182016
1603,8.195562343622068
1604,9.29417463229018
1605,9.29417463229018
1606,8.601027451730232
1607,8.377883900416023
1608,8.888709524182016
1609,8.601027451730232
1610,8.888709524182016
1611,8.195562343622068
1612,8.888709524182016
1613,8.601027451730232
1614,8.888709524182016
1615,8.888709524182016
1616,8.041411663794811
1617,8.377883900416023
1619,8.601027451730232
162,9.29417463229018
1620,9.29417463229018
1621,8.377883900416023
1622,8.888709524182016
1623,9.29417463229018
1624,8.888709524182016
1625,8.195562343622068
1626,9.29417463229018
1627,9.29417463229018
1628,8.888709524182016
1629,8.195562343622068
1630,8.888709524182016
1631,8.888709524182016
1632,8.888709524182016
1633,8.888709524182016
1634,8.377883900416023
1635,8.601027451730232
1637,8.601027451730232
1638,8.601027451730232
164,9.29417463229018
1640,9.29417463229018
1641,8.601027451730232
1642,8.195562343622068
1643,8.888709524182016
1644,8.377883900416023
1646,9.29417463229018
1647,8.601027451730232
1648,8.041411663794811
1649,8.195562343622068
1650,8.888709524182016
1651,9.29417463229018
1654,8.888709524182016
1655,8.195562343622068
1656,8.377883900416023
1657,9.29417463229018
1658,9.29417463229018
1659,8.888709524182016
166,9.29417463229018
1660,8.601027451730232
1661,8.888709524182016
1662,9.29417463229018
1663,8.601027451730232
1664,8.601027451730232
1665,8.377883900416023
1666,8.601027451730232
1667,8.601027451730232
1668,8.888709524182016
1669,9.29417463229018
167,9.29417463229018
1670,9.29417463229018
1671,8.601027451730232
1672,9.29417463229018
1673,8.888709524182016
1674,8.601027451730232
1675,8.377883900416023
1676,8.041411663794811
1677,8.888709524182016
1678,8.041411663794811
1679,9.29417463229018
1680,8.888709524182016
1681,8.888709524182016
1682,9.29417463229018
1683,9.29417463229018
1684,8.601027451730232
1686,9.29417463229018
1688,7.790097235513905
1689,8.888709524182016
169,8.888709524182016
1690,8.601027451730232
1691,8.888709524182016
1693,9.29417463229018
1694,9.29417463229018
1696,9.29417463229018
1697,8.601027451730232
1698,8.601027451730232
1699,8.601027451730232
17,9.29417463229018
1701,9.29417463229018
1702,8.377883900416023
1703,9.29417463229018
1704,8.377883900416023
1705,8.377883900416023
1707,8.601027451730232
1708,8.377883900416023
1709,8.888709524182016
171,9.29417463229018
1710,9.29417463229018
1711,8.888709524182016
1712,8.888709524182016
1713,8.888709524182016
1714,8.377883900416023
1716,8.888709524182016
1717,8.377883900416023
1718,9.29417463229018
1719,7.9078802711702885
172,9.29417463229018
1720,9.29417463229018
1721,9.29417463229018
1722,8.601027451730232
1723,9.29417463229018
1724,8.888709524182016
1725,8.041411663794811
1726,8.888709524182016
1727,9.29417463229018
1728,8.888709524182016
1729,8.888709524182016
173,9.29417463229018
1730,8.041411663794811
1731,9.29417463229018
1732,8.041411663794811
1733,8.601027451730232
1734,9.29417463229018
1735,9.29417463229018
1736,8.601027451730232
1737,9.29417463229018
1738,8.888709524182016
1739,8.888709524182016
174,8.888709524182016
1740,9.29417463229018
1741,8.601027451730232
1742,8.601027451730232
1743,8.601027451730232
1744,8.888709524182016
1745,9.29417463229018
1746,8.601027451730232
1747,8.195562343622068
1748,8.601027451730232
1749,9.29417463229018
1750,8.888709524182016
1751,9.29417463229018
1752,8.195562343622068
1753,8.888709524182016
1754,9.29417463229018
1755,8.601027451730232
1756,8.888709524182016
1757,8.195562343622068
1759,9.29417463229018
176,8.888709524182016
1760,8.601027451730232
1761,8.195562343622068
1762,9.29417463229018
1763,9.29417463229018
1764,9.29417463229018
1765,8.888709524182016
1766,8.601027451730232
1767,9.29417463229018
1768,8.041411663794811
1769,8.888709524182016
1770,8.041411663794811
1772,9.29417463229018
1773,8.888709524182016
1774,9.29417463229018
1775,8.888709524182016
1776,8.888709524182016
1777,9.29417463229018
1778,8.888709524182016
178,8.888709524182016
1780,9.29417463229018
1781,8.888709524182016
1782,8.601027451730232
1783,9.29417463229018
1784,8.195562343622068
1785,8.601027451730232
1786,7.9078802711702885
1787,9.29417463229018
1788,8.601027451730232
1789,9.29417463229018
1790,9.29417463229018
1791,9.29417463229018
1792,8.888709524182016
1794,9.29417463229018
1795,8.888709524182016
1796,9.29417463229018
1797,8.888709524182016
1798,9.29417463229018
1799,8.888709524182016
18,9.29417463229018
1800,8.888709524182016
1801,9.29417463229018
1802,9.29417463229018
1803,9.29417463229018
1804,9.29417463229018
1805,8.041411663794811
1806,8.601027451730232
1807,8.888709524182016
1808,8.195562343622068
181,9.29417463229018
1810,9.29417463229018
1811,8.041411663794811
1812,8.888709524182016
1813,9.29417463229018
1814,8.377883900416023
1815,8.888709524182016
1816,8.195562343622068
1817,8.601027451730232
1818,8.888709524182016
1819,8.888709524182016
1820,9.29417463229018
1821,9.29417463229018
1822,9.29417463229018
1823,8.601027451730232
1825,8.377883900416023
1826,8.888709524182016
1827,8.601027451730232
1828,8.888709524182016
1829,9.29417463229018
183,9.29417463229018
1830,8.888709524182016
1831,8.601027451730232
1832,8.601027451730232
1833,8.601027451730232
1835,8.888709524182016
1838,9.29417463229018
1839,9.29417463229018
184,9.29417463229018
1840,8.601027451730232
1841,9.29417463229018
1842,8.888709524182016
1843,9.29417463229018
1844,8.888709524182016
1845,8.195562343622068
1846,8.888709524182016
1847,9.29417463229018
1848,9.29417463229018
1849,8.195562343622068
1850,8.888709524182016
1851,9.29417463229018
1852,8.601027451730232
1853,9.29417463229018
1854,8.888709524182016
1855,8.195562343622068
1856,8.888709524182016
1857,9.29417463229018
1858,9.29417463229018
1859,8.601027451730232
1860,9.29417463229018
1861,8.888709524182016
1862,9.29417463229018
1863,9.29417463229018
1864,8.377883900416023
1865,8.195562343622068
1866,8.601027451730232
1867,9.29417463229018
1868,8.888709524182016
1870,8.195562343622068
1871,9.29417463229018
1872,9.29417463229018
1874,9.29417463229018
1875,9.29417463229018
1877,8.377883900416023
1878,8.377883900416023
1879,8.601027451730232
188,9.29417463229018
1880,8.601027451730232
1881,8.195562343622068
1882,9.29417463229018
1883,8.888709524182016
1884,8.041411663794811
1885,8.601027451730232
1887,8.041411663794811
1888,9.29417463229018
1889,9.29417463229018
189,8.601027451730232
1890,9.29417463229018
1891,9.29417463229018
1892,9.29417463229018
1893,9.29417463229018
1894,8.377883900416023
1895,8.601027451730232
1896,8.377883900416023
1897,9.29417463229018
1898,8.377883900416023
1899,9.29417463229018
19,8.601027451730232
1900,8.601027451730232
1901,8.888709524182016
1902,8.601027451730232
1903,8.888709524182016
1906,8.377883900416023
1907,9.29417463229018
1908,9.29417463229018
1909,8.377883900416023
191,9.29417463229018
1910,8.601027451730232
1911,9.29417463229018
1912,8.888709524182016
1913,8.888709524182016
1914,8.377883900416023
1915,9.29417463229018
1917,8.601027451730232
1919,8.601027451730232
1920,8.377883900416023
1922,9.29417463229018
1923,8.888709524182016
1924,8.888709524182016
1926,8.888709524182016
1927,8.888709524182016
1928,9.29417463229018
1929,8.888709524182016
1930,8.601027451730232
1931,8.601027451730232
1932,9.29417463229018
1933,8.888709524182016
1934,8.888709524182016
1935,8.195562343622068
1936,8.888709524182016
1937,8.195562343622068
1938,8.888709524182016
1939,8.377883900416023
194,9.29417463229018
1940,8.888709524182016
1942,8.377883900416023
1943,8.888709524182016
1944,8.888709524182016
1945,8.888709524182016
1946,8.888709524182016
1947,9.29417463229018
1948,8.888709524182016
1949,8.601027451730232
195,9.29417463229018
1950,7.790097235513905
1951,9.29417463229018
1953,8.601027451730232
1954,9.29417463229018
1955,8.377883900416023
1956,8.888709524182016
1957,8.601027451730232
1959,8.601027451730232
1960,9.29417463229018
1962,8.888709524182016
1963,8.377883900416023
1964,8.888709524182016
1965,8.601027451730232
1967,8.888709524182016
1968,8.377883900416023
1970,8.888709524182016
1971,8.601027451730232
1972,8.601027451730232
1973,8.601027451730232
1974,8.377883900416023
1976,8.601027451730232
1977,8.377883900416023
1979,9.29417463229018
1980,8.888709524182016
1982,9.29417463229018
1983,8.601027451730232
1984,8.888709524182016
1985,8.888709524182016
1987,8.888709524182016
1988,8.888709524182016
1989,8.888709524182016
1990,8.377883900416023
1991,8.888709524182016
1992,8.377883900416023
1993,8.377883900416023
1994,8.377883900416023
1995,9.29417463229018
1996,8.601027451730232
1997,8.195562343622068
1998,9.29417463229018
1999,8.601027451730232
20,8.601027451730232
2000,8.601027451730232
2001,8.601027451730232
2002,8.601027451730232
2003,9.29417463229018
2004,8.041411663794811
2005,8.377883900416023
2006,8.377883900416023
2007,9.29417463229018
2008,8.601027451730232
2009,9.29417463229018
2010,8.601027451730232
2011,8.601027451730232
2012,8.888709524182016
2013,9.29417463229018
2014,8.888709524182016
2015,9.29417463229018
2016,8.888709524182016
2017,8.888709524182016
2018,9.29417463229018
2019,8.601027451730232
202,9.29417463229018
2020,9.29417463229018
2021,9.29417463229018
2022,9.29417463229018
2023,8.377883900416023
2024,8.888709524182016
2026,9.29417463229018
2028,8.601027451730232
2029,8.601027451730232
2030,8.888709524182016
2031,8.601027451730232
2032,9.29417463229018
2034,8.601027451730232
2035,8.888709524182016
2036,9.29417463229018
2037,9.29417463229018
2038,8.888709524182016
2039,8.377883900416023
2040,8.601027451730232
2042,9.29417463229018
2043,8.601027451730232
2044,8.377883900416023
2045,9.29417463229018
2046,8.888709524182016
2047,8.377883900416023
2048,8.195562343622068
2049,8.377883900416023
205,8.888709524182016
2050,8.195562343622068
2051,8.888709524182016
2053,8.601027451730232
2054,8.601027451730232
2055,9.29417463229018
2056,8.888709524182016
2057,8.888709524182016
2058,8.195562343622068
2059,7.9078802711702885
2060,8.888709524182016
2061,9.29417463229018
2062,8.888709524182016
2063,8.888709524182016
2064,9.29417463229018
2065,8.601027451730232
2066,8.377883900416023
2067,9.29417463229018
2069,8.888709524182016
2070,8.601027451730232
2071,8.377883900416023
2072,8.888709524182016
2073,9.29417463229018
2074,8.888709524182016
2076,9.29417463229018
2077,8.601027451730232
2078,8.601027451730232
2079,8.888709524182016
2080,8.888709524182016
2081,8.888709524182016
2082,9.29417463229018
2083,8.888709524182016
2084,9.29417463229018
2085,9.29417463229018
2086,8.601027451730232
2088,9.29417463229018
2089,9.29417463229018
2090,8.601027451730232
2091,9.29417463229018
2092,8.601027451730232
2093,8.195562343622068
2094,8.377883900416023
2095,8.888709524182016
2096,9.29417463229018
2098,9.29417463229018
2099,8.601027451730232
21,8.601027451730232
2100,8.195562343622068
2101,8.601027451730232
2102,8.195562343622068
2104,8.888709524182016
2105,9.29417463229018
2106,8.888709524182016
2107,8.377883900416023
2109,9.29417463229018
2110,8.888709524182016
2111,8.377883900416023
2112,8.888709524182016
2113,8.377883900416023
2115,9.29417463229018
2118,8.888709524182016
2119,8.601027451730232
2120,8.601027451730232
2122,9.29417463229018
2123,8.888709524182016
2124,8.888709524182016
2125,8.888709524182016
2127,8.888709524182016
2128,8.601027451730232
2129,8.888709524182016
2130,8.888709524182016
2131,9.29417463229018
2132,8.601027451730232
2133,8.195562343622068
2134,8.601027451730232
2135,8.888709524182016
2137,8.041411663794811
2138,9.29417463229018
2139,8.601027451730232
214,8.888709524182016
2140,8.041411663794811
2142,8.888709524182016
2143,8.888709524182016
2144,8.041411663794811
2145,8.601027451730232
2146,9.29417463229018
2148,8.377883900416023
2149,8.888709524182016
2151,8.601027451730232
2152,8.888709524182016
2153,8.888709524182016
2154,8.601027451730232
2155,8.888709524182016
2156,9.29417463229018
2157,8.377883900416023
2158,8.601027451730232
2159,7.9078802711702885
2160,8.601027451730232
2161,9.29417463229018
2162,9.29417463229018
2163,9.29417463229018
2164,8.601027451730232
2165,8.888709524182016
2166,8.601027451730232
2167,8.601027451730232
2168,8.377883900416023
2169,8.888709524182016
2170,9.29417463229018
2171,8.377883900416023
2172,8.888709524182016
2173,8.888709524182016
2174,9.29417463229018
2178,8.195562343622068
2179,8.041411663794811
2180,8.888709524182016
2181,8.888709524182016
2182,8.377883900416023
2183,9.29417463229018
2184,8.377883900416023
2185,8.601027451730232
2186,8.601027451730232
2187,8.888709524182016
2188,8.888709524182016
2189,9.29417463229018
2190,8.888709524182016
2191,9.29417463229018
2192,9.29417463229018
2193,8.377883900416023
2194,9.29417463229018
2195,8.601027451730232
2196,8.888709524182016
2197,9.29417463229018
2198,8.888709524182016
2199,9.29417463229018
2200,8.888709524182016
2201,8.888709524182016
2202,8.601027451730232
2203,8.888709524182016
2204,8.195562343622068
2205,8.888709524182016
2206,8.888709524182016
2207,8.888709524182016
2208,8.195562343622068
2209,9.29417463229018
221,9.29417463229018
2210,8.195562343622068
2211,9.29417463229018
2212,8.195562343622068
2213,8.601027451730232
2214,9.29417463229018
2215,8.888709524182016
2216,9.29417463229018
2217,8.377883900416023
2219,9.29417463229018
2220,8.601027451730232
2225,8.601027451730232
2226,8.888709524182016
2227,9.29417463229018
2228,8.601027451730232
2229,8.377883900416023
2230,8.195562343622068
2231,8.888709524182016
2232,8.888709524182016
2233,8.195562343622068
2234,9.29417463229018
2235,8.888709524182016
2236,7.9078802711702885
2237,9.29417463229018
2238,8.601027451730232
2239,8.601027451730232
2241,8.041411663794811
2242,8.377883900416023
2243,9.29417463229018
2244,8.888709524182016
2245,8.888709524182016
2246,8.888709524182016
2247,8.888709524182016
2248,8.888709524182016
2249,8.888709524182016
2250,8.377883900416023
2251,8.195562343622068
2252,9.29417463229018
2253,8.377883900416023
2254,8.888709524182016
2255,8.888709524182016
2256,9.29417463229018
2257,8.377883900416023
2258,8.888709524182016
2259,8.601027451730232
2260,8.888709524182016
2261,9.29417463229018
2262,8.601027451730232
2263,9.29417463229018
2264,8.888709524182016
2265,8.601027451730232
2266,8.601027451730232
2267,8.888709524182016
2268,8.601027451730232
2269,9.29417463229018
2270,8.377883900416023
2271,8.377883900416023
2273,8.888709524182016
2274,9.29417463229018
2275,9.29417463229018
2276,8.377883900416023
2277,8.888709524182016
2278,9.29417463229018
2279,8.601027451730232
228,9.29417463229018
2280,8.377883900416023
2282,9.29417463229018
2283,8.601027451730232
2284,8.888709524182016
2285,9.29417463229018
2286,8.888709524182016
2287,8.195562343622068
2288,8.888709524182016
2289,8.377883900416023
2290,8.888709524182016
2291,8.377883900416023
2292,8.377883900416023
2293,8.601027451730232
2294,9.29417463229018
2295,8.888709524182016
2296,8.195562343622068
2297,8.888709524182016
2298,9.29417463229018
2299,8.601027451730232
23,9.29417463229018
2300,8.888709524182016
2301,9.29417463229018
2302,9.29417463229018
2303,8.377883900416023
2304,8.377883900416023
2307,8.601027451730232
2308,8.888709524182016
2309,8.601027451730232
2310,8.888709524182016
2311,8.601027451730232
2312,8.601027451730232
2313,8.377883900416023
2314,8.601027451730232
2315,8.601027451730232
2316,8.377883900416023
2317,8.195562343622068
2318,9.29417463229018
2319,8.888709524182016
2320,8.888709524182016
2321,9.29417463229018
2322,8.888709524182016
2323,8.601027451730232
2324,8.601027451730232
2325,8.601027451730232
2326,8.888709524182016
2327,9.29417463229018
2328,8.195562343622068
2329,8.601027451730232
2330,9.29417463229018
2331,8.888709524182016
2333,8.888709524182016
2334,8.195562343622068
2335,9.29417463229018
2336,8.888709524182016
2337,9.29417463229018
2338,8.377883900416023
2339,8.888709524182016
2340,8.888709524182016
2342,8.601027451730232
2343,8.888709524182016
